stock,stock_close,stock_index,date,index,close,ind_index
BAC,33.419998,2350.4175,2003-03-01,GSPC,848.17999,830.81598
BAC,37.025002,2603.9561,2003-04-01,GSPC,916.91998,898.14868
BAC,37.099998,2609.2307,2003-05-01,GSPC,963.59003,943.86334
BAC,39.514999,2779.0769,2003-06-01,GSPC,974.5,954.54993
BAC,41.285,2903.5605,2003-07-01,GSPC,990.31,970.03625
BAC,39.625,2786.8132,2003-08-01,GSPC,1008.01,987.3739
BAC,39.02,2744.2637,2003-09-01,GSPC,995.96997,975.58038
BAC,37.865002,2663.0332,2003-10-01,GSPC,1050.71,1029.1997
BAC,37.715,2652.4836,2003-11-01,GSPC,1058.2,1036.5364
BAC,40.215,2828.3076,2003-12-01,GSPC,1111.92,1089.1567
BAC,40.73,2864.5273,2004-01-01,GSPC,1131.13,1107.9734
BAC,40.959999,2880.7031,2004-02-01,GSPC,1144.9399,1121.5006
BAC,40.490002,2847.6484,2004-03-01,GSPC,1126.21,1103.1541
BAC,40.244999,2830.4175,2004-04-01,GSPC,1107.3,1084.6313
BAC,41.564999,2923.2527,2004-05-01,GSPC,1120.6801,1097.7374
BAC,42.310001,2975.6484,2004-06-01,GSPC,1140.84,1117.4846
BAC,42.505001,2989.3628,2004-07-01,GSPC,1101.72,1079.1654
BAC,44.98,3163.4285,2004-08-01,GSPC,1104.24,1081.6339
BAC,43.330002,3047.3848,2004-09-01,GSPC,1114.58,1091.7622
BAC,44.790001,3150.0659,2004-10-01,GSPC,1130.2,1107.0624
BAC,46.27,3254.1538,2004-11-01,GSPC,1173.8199,1149.7894
BAC,46.990002,3304.7913,2004-12-01,GSPC,1211.92,1187.1095
BAC,46.369999,3261.1868,2005-01-01,GSPC,1181.27,1157.0869
BAC,46.650002,3280.8792,2005-02-01,GSPC,1203.6,1178.9597
BAC,44.099998,3101.5383,2005-03-01,GSPC,1180.59,1156.4208
BAC,45.040001,3167.6484,2005-04-01,GSPC,1156.85,1133.1669
BAC,46.32,3257.6704,2005-05-01,GSPC,1191.5,1167.1075
BAC,45.610001,3207.7363,2005-06-01,GSPC,1191.33,1166.9409
BAC,43.599998,3066.3735,2005-07-01,GSPC,1234.1801,1208.9138
BAC,43.029999,3026.2856,2005-08-01,GSPC,1220.33,1195.3473
BAC,42.099998,2960.8789,2005-09-01,GSPC,1228.8101,1203.6537
BAC,43.740002,3076.22,2005-10-01,GSPC,1207.01,1182.2999
BAC,45.889999,3227.4285,2005-11-01,GSPC,1249.48,1223.9005
BAC,46.150002,3245.7144,2005-12-01,GSPC,1248.29,1222.7349
BAC,44.23,3110.6814,2006-01-01,GSPC,1280.08,1253.874
BAC,45.849998,3224.6152,2006-02-01,GSPC,1280.66,1254.4423
BAC,45.540001,3202.8132,2006-03-01,GSPC,1294.87,1268.3613
BAC,49.919998,3510.8569,2006-04-01,GSPC,1310.61,1283.7791
BAC,48.400002,3403.9561,2006-05-01,GSPC,1270.09,1244.0885
BAC,48.099998,3382.8569,2006-06-01,GSPC,1270.2,1244.1963
BAC,51.529999,3624.0879,2006-07-01,GSPC,1276.66,1250.5242
BAC,51.470001,3619.8682,2006-08-01,GSPC,1303.8199,1277.1281
BAC,53.57,3767.5603,2006-09-01,GSPC,1335.85,1308.5023
BAC,53.869999,3788.6592,2006-10-01,GSPC,1377.9399,1349.7306
BAC,53.849998,3787.2527,2006-11-01,GSPC,1400.63,1371.9562
BAC,53.389999,3754.9011,2006-12-01,GSPC,1418.3,1389.2645
BAC,52.580002,3697.9341,2007-01-01,GSPC,1438.24,1408.7961
BAC,50.830002,3574.8572,2007-02-01,GSPC,1406.8199,1378.0194
BAC,51.02,3588.2197,2007-03-01,GSPC,1420.86,1391.772
BAC,50.900002,3579.7803,2007-04-01,GSPC,1482.37,1452.0228
BAC,50.709999,3566.4175,2007-05-01,GSPC,1530.62,1499.285
BAC,48.889999,3438.4175,2007-06-01,GSPC,1503.35,1472.5732
BAC,47.419998,3335.033,2007-07-01,GSPC,1455.27,1425.4775
BAC,50.68,3564.3076,2007-08-01,GSPC,1473.99,1443.8143
BAC,50.27,3535.4727,2007-09-01,GSPC,1526.75,1495.4943
BAC,48.279999,3395.5164,2007-10-01,GSPC,1549.38,1517.6609
BAC,46.130001,3244.3079,2007-11-01,GSPC,1481.14,1450.818
BAC,41.259998,2901.802,2007-12-01,GSPC,1468.36,1438.2996
BAC,44.150002,3105.0549,2008-01-01,GSPC,1378.55,1350.3282
BAC,39.740002,2794.9011,2008-02-01,GSPC,1330.63,1303.3892
BAC,37.91,2666.1978,2008-03-01,GSPC,1322.7,1295.6215
BAC,37.540001,2640.1758,2008-04-01,GSPC,1385.59,1357.224
BAC,34.009998,2391.9119,2008-05-01,GSPC,1400.38,1371.7113
BAC,23.870001,1678.7693,2008-06-01,GSPC,1280,1253.7958
BAC,32.900002,2313.8462,2008-07-01,GSPC,1267.38,1241.4341
BAC,31.139999,2190.0659,2008-08-01,GSPC,1282.83,1256.5677
BAC,35,2461.5386,2008-09-01,GSPC,1166.36,1142.4822
BAC,24.17,1699.8682,2008-10-01,GSPC,968.75,948.91766
BAC,16.25,1142.8572,2008-11-01,GSPC,896.23999,877.89209
BAC,14.08,990.24176,2008-12-01,GSPC,903.25,884.75861
BAC,6.5799999,462.76923,2009-01-01,GSPC,825.88,808.97253
BAC,3.95,277.80222,2009-02-01,GSPC,735.09003,720.0412
