name,close,index,date
S&P 500 Index,462.70999,4.5323734,1994-09-01
BAC,12.375,8.7032967,1994-10-01
JPM,12.666667,2.4516127,1994-10-01
S&P 500 Index,472.35001,4.6268001,1994-10-01
BAC,11.21875,7.89011,1994-11-01
JPM,12.125,2.3467741,1994-11-01
S&P 500 Index,453.69,4.4440203,1994-11-01
BAC,11.28125,7.9340658,1994-12-01
JPM,11.958333,2.3145158,1994-12-01
S&P 500 Index,459.26999,4.4986777,1994-12-01
BAC,11.65625,8.1978025,1995-01-01
JPM,13,2.5161288,1995-01-01
S&P 500 Index,470.42001,4.6078954,1995-01-01
BAC,12.46875,8.7692308,1995-02-01
JPM,13.375,2.5887096,1995-02-01
S&P 500 Index,487.39001,4.7741213,1995-02-01
BAC,12.6875,8.9230766,1995-03-01
JPM,12.583333,2.4354837,1995-03-01
S&P 500 Index,500.70999,4.9045939,1995-03-01
BAC,12.5,8.7912092,1995-04-01
JPM,13.916667,2.6935482,1995-04-01
S&P 500 Index,514.71002,5.0417285,1995-04-01
BAC,14.15625,9.9560442,1995-05-01
JPM,15.375,2.9758062,1995-05-01
S&P 500 Index,533.40002,5.224802,1995-05-01
BAC,13.40625,9.4285717,1995-06-01
JPM,15.75,3.0483868,1995-06-01
S&P 500 Index,544.75,5.335978,1995-06-01
BAC,14.03125,9.8681316,1995-07-01
JPM,17.208334,3.3306451,1995-07-01
S&P 500 Index,562.06,5.5055346,1995-07-01
BAC,15.34375,10.791209,1995-08-01
JPM,19.416666,3.7580643,1995-08-01
S&P 500 Index,561.88,5.5037713,1995-08-01
BAC,16.8125,11.824176,1995-09-01
JPM,20.291666,3.9274189,1995-09-01
S&P 500 Index,584.40997,5.7244587,1995-09-01
BAC,16.4375,11.560439,1995-10-01
JPM,18.958334,3.6693547,1995-10-01
S&P 500 Index,581.5,5.6959548,1995-10-01
BAC,17.875,12.571428,1995-11-01
JPM,20,3.8709674,1995-11-01
S&P 500 Index,605.37,5.9297681,1995-11-01
BAC,17.40625,12.241758,1995-12-01
JPM,19.583334,3.7903225,1995-12-01
S&P 500 Index,615.92999,6.033206,1995-12-01
BAC,17.46875,12.285714,1996-01-01
JPM,22.333334,4.3225803,1996-01-01
S&P 500 Index,636.02002,6.2299933,1996-01-01
BAC,18.4375,12.967033,1996-02-01
JPM,23.875,4.6209674,1996-02-01
S&P 500 Index,640.42999,6.2731905,1996-02-01
BAC,20.03125,14.087913,1996-03-01
JPM,23.5,4.5483871,1996-03-01
S&P 500 Index,645.5,6.3228526,1996-03-01
BAC,19.96875,14.043956,1996-04-01
JPM,23,4.4516125,1996-04-01
S&P 500 Index,654.16998,6.4077773,1996-04-01
BAC,20.28125,14.263737,1996-05-01
JPM,23.333334,4.516129,1996-05-01
S&P 500 Index,669.12,6.5542169,1996-05-01
BAC,20.65625,14.527472,1996-06-01
JPM,23.541666,4.5564513,1996-06-01
S&P 500 Index,670.63,6.5690079,1996-06-01
BAC,21.5,15.120879,1996-07-01
JPM,23.166666,4.4838705,1996-07-01
S&P 500 Index,639.95001,6.2684889,1996-07-01
BAC,21.28125,14.967033,1996-08-01
JPM,24.791666,4.7983866,1996-08-01
S&P 500 Index,651.98999,6.3864241,1996-08-01
BAC,21.71875,15.274725,1996-09-01
